Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,30-Dec-2022,12-Jan-2023,CE,17800.00,527.05,546.35,390.35,410.15,420.00,410.15,512.00,4675.07,118.27,26450.00,-300.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,17350.00,-,-,-,690.00,690.00,783.15,-,-,-,150.00,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,18200.00,145.00,162.15,70.30,81.00,80.40,81.00,2737190.00,25068783.21,160354.21,7967050.00,5040200.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19050.00,1.70,2.10,1.35,1.95,2.05,1.95,25905.00,246768.58,23.45,180700.00,111150.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,20150.00,1.15,1.15,0.55,0.85,0.70,0.85,511.00,5148.55,0.23,9500.00,8000.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,20200.00,1.00,1.00,0.65,0.80,0.70,0.80,1322.00,13352.70,0.50,22350.00,19750.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,15600.00,-,-,-,2648.15,-,2522.85,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,15650.00,-,-,-,2600.85,-,2472.90,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,16500.00,1770.00,1770.00,1730.00,1730.00,1730.00,1623.90,4.00,36.50,3.50,4800.00,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,16550.00,1661.10,1661.10,1661.10,1661.10,1661.10,1573.95,3.00,27.32,2.50,150.00,150.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,17400.00,845.50,864.70,715.10,741.45,751.80,741.45,50.00,455.00,20.00,14750.00,450.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,18250.00,110.20,132.90,54.55,62.90,60.50,62.90,1614809.00,14812907.59,77775.46,3086150.00,2366250.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19100.00,1.30,2.10,1.20,1.95,1.90,1.95,101666.00,970998.85,88.55,1447700.00,455550.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,20250.00,1.15,1.20,0.75,0.95,0.75,0.95,134.00,1356.81,0.06,6150.00,2850.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,15700.00,-,-,-,2553.75,-,2422.95,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,16600.00,-,-,-,1747.45,-,1524.00,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,17450.00,825.00,825.00,670.00,688.20,706.35,688.20,18.00,163.93,6.88,1200.00,300.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,18300.00,90.00,110.00,41.55,47.85,46.00,47.85,2688934.00,24703586.10,99840.00,6628650.00,4843550.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19150.00,1.50,2.00,1.15,1.85,1.65,1.85,22901.00,219296.30,19.23,190750.00,83200.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,20300.00,0.95,0.95,0.70,0.80,0.75,0.80,542.00,5501.52,0.22,6700.00,200.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,15750.00,-,-,-,2506.85,-,2373.00,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,16650.00,1561.35,1561.35,1561.35,1561.35,1561.35,1474.10,3.00,27.32,2.35,150.00,150.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,17500.00,721.50,788.40,607.65,636.65,650.90,636.65,2506.00,22834.68,907.18,71800.00,-3050.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,18350.00,59.00,84.10,31.20,35.55,33.60,35.55,839759.00,7727922.40,23133.58,2001250.00,1523000.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,19200.00,1.15,2.15,1.15,1.95,1.80,1.95,272831.00,2619419.92,242.32,6160400.00,5832800.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,20350.00,1.10,1.45,0.70,0.85,0.70,0.85,509.00,5179.31,0.24,14250.00,11900.00,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,15800.00,-,-,-,2460.10,-,2323.10,-,-,-,-,-,18105.30
NIFTY,30-Dec-2022,05-Jan-2023,CE,16700.00,-,-,-,1664.40,-,1424.15,-,-,-,-,-,18105.30
