Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,30-Sep-2022,06-Oct-2022,CE,20200.00,1.30,1.35,0.75,0.85,0.75,0.85,3425.00,34594.09,1.59,8250.00,3600.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,14850.00,2308.60,2308.60,2303.30,2303.30,2303.30,2303.30,4.00,34.31,4.61,100.00,100.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,15800.00,1018.00,1371.00,980.00,1276.60,1293.30,1276.60,36.00,306.67,22.27,450.00,300.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,16300.00,551.35,890.00,498.40,775.20,801.95,775.20,2414.00,20460.34,786.24,16600.00,5700.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,17100.00,64.85,206.00,38.85,144.30,144.90,144.30,1944466.00,16747286.68,122102.38,2967350.00,975100.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,17900.00,2.30,3.45,1.70,2.00,1.75,2.00,344217.00,3081150.61,408.46,1629050.00,708750.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,18700.00,1.80,1.95,1.00,1.20,1.05,1.20,10880.00,101735.01,7.01,105850.00,3250.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,19550.00,2.25,2.25,0.90,1.25,1.30,1.25,55.00,537.66,0.04,2400.00,450.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,20400.00,1.50,1.50,0.70,0.85,0.75,0.85,27060.00,276025.72,13.72,935700.00,195350.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,15000.00,-,-,-,2549.35,-,2109.65,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,15850.00,-,-,-,1787.00,-,1260.95,-,-,-,-,-,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,16350.00,514.10,828.85,451.10,751.45,750.30,751.45,413.00,3493.97,117.69,2900.00,1350.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,17150.00,56.85,175.75,30.20,120.00,118.00,120.00,732880.00,6326348.78,41902.78,814050.00,503400.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,17950.00,2.35,3.15,1.45,1.85,1.55,1.85,85949.00,771486.91,94.64,275150.00,172500.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,18750.00,1.85,1.85,1.05,1.15,1.05,1.15,390.00,3656.50,0.25,11800.00,2150.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,17050.00,88.00,238.70,50.00,170.75,170.00,170.75,549154.00,4719043.40,37505.55,472600.00,-33050.00,17094.35
NIFTY,30-Sep-2022,06-Oct-2022,CE,17850.00,2.70,4.15,1.75,2.15,2.10,2.15,153112.00,1366727.80,203.20,908100.00,393750.00,17094.35
