Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,31-Dec-2024,02-Jan-2025,PE,25900.00,-,-,-,2083.75,2083.75,2245.60,-,-,-,6225.00,-,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,22600.00,2.60,4.40,2.15,3.65,3.30,3.65,290350.00,4922186.34,753.84,3699975.00,854850.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,23750.00,210.00,313.85,139.05,161.40,150.00,161.40,228198.00,4098346.42,33569.54,1344900.00,218550.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,23800.00,250.00,355.00,164.45,190.45,180.00,190.45,337319.00,6080595.11,59450.96,2928225.00,-942150.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,24800.00,1230.00,1320.35,1059.65,1105.60,1097.85,1105.60,1124.00,21880.91,974.51,84450.00,-59175.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,24850.00,-,-,-,960.50,960.50,1196.00,-,-,-,3825.00,-,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,25950.00,-,-,-,2165.90,2165.90,2295.60,-,-,-,225.00,-,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,22650.00,2.35,4.60,2.30,3.90,3.55,3.90,143871.00,2444410.06,401.45,1303350.00,343200.00,23644.80
NIFTY,31-Dec-2024,16-Jan-2025,PE,24900.00,-,-,-,588.20,-,1193.50,-,-,-,-,-,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,23850.00,285.00,398.10,192.70,221.20,208.00,221.20,60762.00,1098976.86,12096.59,433425.00,-120975.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,24900.00,1315.00,1388.00,1206.90,1206.90,1206.90,1206.90,17.00,333.86,16.39,29550.00,-1200.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,26000.00,2420.00,2512.45,2303.45,2313.95,2303.45,2313.95,253.00,5387.52,454.02,136350.00,-17625.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,26050.00,-,-,-,2266.30,2266.30,2395.55,-,-,-,750.00,-,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,26100.00,2518.45,2518.45,2500.00,2500.00,2500.00,2445.55,10.00,214.53,18.78,2400.00,-750.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,22750.00,2.70,8.45,2.55,4.35,3.90,4.35,213828.00,3649146.40,706.15,1506525.00,795525.00,23644.80
NIFTY,31-Dec-2024,02-Jan-2025,PE,23900.00,346.00,442.00,223.45,256.45,244.05,256.45,91313.00,1657772.18,20986.65,1738275.00,-369150.00,23644.80
